index,win,loss,teamId,timestamp,year,status_id
19,1,1,1610612750,2014-10-31 00:00:00,2014,2
20,1,1,1610612757,2014-10-31 00:00:00,2014,2
21,1,1,1610612764,2014-10-31 00:00:00,2014,2
22,0,2,1610612755,2014-10-31 00:00:00,2014,2
23,0,1,1610612737,2014-10-31 00:00:00,2014,2
24,0,2,1610612762,2014-10-31 00:00:00,2014,2
25,0,3,1610612747,2014-10-31 00:00:00,2014,2
26,0,2,1610612753,2014-10-31 00:00:00,2014,2
27,0,1,1610612751,2014-10-31 00:00:00,2014,2
28,0,2,1610612765,2014-10-31 00:00:00,2014,2
29,0,2,1610612760,2014-10-31 00:00:00,2014,2
0,2,0,1610612746,2014-11-01 00:00:00,2014,2
1,3,0,1610612763,2014-11-01 00:00:00,2014,2
2,2,0,1610612748,2014-11-01 00:00:00,2014,2
3,2,0,1610612761,2014-11-01 00:00:00,2014,2
4,3,0,1610612745,2014-11-01 00:00:00,2014,2
5,2,0,1610612744,2014-11-01 00:00:00,2014,2
6,2,1,1610612741,2014-11-01 00:00:00,2014,2
7,2,1,1610612742,2014-11-01 00:00:00,2014,2
8,2,1,1610612756,2014-11-01 00:00:00,2014,2
9,2,1,1610612764,2014-11-01 00:00:00,2014,2
10,1,1,1610612739,2014-11-01 00:00:00,2014,2
11,1,1,1610612738,2014-11-01 00:00:00,2014,2
12,1,1,1610612737,2014-11-01 00:00:00,2014,2
13,1,1,1610612766,2014-11-01 00:00:00,2014,2
14,1,1,1610612758,2014-11-01 00:00:00,2014,2
15,1,1,1610612752,2014-11-01 00:00:00,2014,2
16,1,1,1610612751,2014-11-01 00:00:00,2014,2
17,1,1,1610612743,2014-11-01 00:00:00,2014,2
18,1,1,1610612740,2014-11-01 00:00:00,2014,2
19,1,1,1610612759,2014-11-01 00:00:00,2014,2
20,1,1,1610612757,2014-11-01 00:00:00,2014,2
21,1,2,1610612749,2014-11-01 00:00:00,2014,2
22,1,2,1610612762,2014-11-01 00:00:00,2014,2
23,1,2,1610612754,2014-11-01 00:00:00,2014,2
24,1,2,1610612760,2014-11-01 00:00:00,2014,2
25,1,2,1610612750,2014-11-01 00:00:00,2014,2
26,0,3,1610612755,2014-11-01 00:00:00,2014,2
27,0,4,1610612747,2014-11-01 00:00:00,2014,2
28,0,3,1610612753,2014-11-01 00:00:00,2014,2
29,0,3,1610612765,2014-11-01 00:00:00,2014,2
0,3,0,1610612763,2014-11-02 00:00:00,2014,2
1,3,0,1610612748,2014-11-02 00:00:00,2014,2
2,3,0,1610612745,2014-11-02 00:00:00,2014,2
3,3,0,1610612744,2014-11-02 00:00:00,2014,2
4,2,1,1610612741,2014-11-02 00:00:00,2014,2
5,2,1,1610612746,2014-11-02 00:00:00,2014,2
6,2,1,1610612758,2014-11-02 00:00:00,2014,2
7,2,1,1610612752,2014-11-02 00:00:00,2014,2
8,2,1,1610612742,2014-11-02 00:00:00,2014,2
9,2,1,1610612761,2014-11-02 00:00:00,2014,2
10,2,1,1610612756,2014-11-02 00:00:00,2014,2
11,2,1,1610612764,2014-11-02 00:00:00,2014,2
12,1,1,1610612739,2014-11-02 00:00:00,2014,2
13,1,1,1610612738,2014-11-02 00:00:00,2014,2
14,1,1,1610612737,2014-11-02 00:00:00,2014,2
15,1,1,1610612751,2014-11-02 00:00:00,2014,2
16,1,1,1610612743,2014-11-02 00:00:00,2014,2
17,1,1,1610612740,2014-11-02 00:00:00,2014,2
18,1,1,1610612759,2014-11-02 00:00:00,2014,2
19,1,2,1610612749,2014-11-02 00:00:00,2014,2
20,1,2,1610612766,2014-11-02 00:00:00,2014,2
21,1,2,1610612762,2014-11-02 00:00:00,2014,2
22,1,2,1610612754,2014-11-02 00:00:00,2014,2
23,1,2,1610612760,2014-11-02 00:00:00,2014,2
24,1,2,1610612750,2014-11-02 00:00:00,2014,2
25,1,2,1610612757,2014-11-02 00:00:00,2014,2
26,0,3,1610612755,2014-11-02 00:00:00,2014,2
27,0,4,1610612747,2014-11-02 00:00:00,2014,2
28,0,3,1610612753,2014-11-02 00:00:00,2014,2
29,0,3,1610612765,2014-11-02 00:00:00,2014,2
0,4,0,1610612763,2014-11-03 00:00:00,2014,2
1,3,0,1610612748,2014-11-03 00:00:00,2014,2
2,4,0,1610612745,2014-11-03 00:00:00,2014,2
3,3,0,1610612744,2014-11-03 00:00:00,2014,2
4,3,1,1610612746,2014-11-03 00:00:00,2014,2
5,3,1,1610612758,2014-11-03 00:00:00,2014,2
6,3,1,1610612742,2014-11-03 00:00:00,2014,2
7,2,1,1610612741,2014-11-03 00:00:00,2014,2
8,2,1,1610612752,2014-11-03 00:00:00,2014,2
9,2,1,1610612751,2014-11-03 00:00:00,2014,2
10,2,1,1610612761,2014-11-03 00:00:00,2014,2
11,2,1,1610612756,2014-11-03 00:00:00,2014,2
12,2,1,1610612764,2014-11-03 00:00:00,2014,2
13,1,1,1610612739,2014-11-03 00:00:00,2014,2
14,1,1,1610612737,2014-11-03 00:00:00,2014,2
15,1,1,1610612759,2014-11-03 00:00:00,2014,2
16,1,2,1610612749,2014-11-03 00:00:00,2014,2
17,1,2,1610612738,2014-11-03 00:00:00,2014,2
18,1,2,1610612766,2014-11-03 00:00:00,2014,2
19,1,2,1610612743,2014-11-03 00:00:00,2014,2
20,1,2,1610612754,2014-11-03 00:00:00,2014,2
21,1,2,1610612740,2014-11-03 00:00:00,2014,2
22,1,2,1610612750,2014-11-03 00:00:00,2014,2
23,1,2,1610612757,2014-11-03 00:00:00,2014,2
24,1,3,1610612762,2014-11-03 00:00:00,2014,2
25,1,3,1610612760,2014-11-03 00:00:00,2014,2
26,0,4,1610612755,2014-11-03 00:00:00,2014,2
27,0,4,1610612747,2014-11-03 00:00:00,2014,2
28,0,3,1610612753,2014-11-03 00:00:00,2014,2
29,0,3,1610612765,2014-11-03 00:00:00,2014,2
0,4,0,1610612763,2014-11-04 00:00:00,2014,2
1,5,0,1610612745,2014-11-04 00:00:00,2014,2
2,3,0,1610612744,2014-11-04 00:00:00,2014,2
3,3,1,1610612741,2014-11-04 00:00:00,2014,2
4,3,1,1610612746,2014-11-04 00:00:00,2014,2
5,3,1,1610612748,2014-11-04 00:00:00,2014,2
6,3,1,1610612758,2014-11-04 00:00:00,2014,2
7,3,1,1610612742,2014-11-04 00:00:00,2014,2
8,3,1,1610612761,2014-11-04 00:00:00,2014,2
9,3,1,1610612756,2014-11-04 00:00:00,2014,2
10,3,1,1610612764,2014-11-04 00:00:00,2014,2
11,2,1,1610612751,2014-11-04 00:00:00,2014,2
12,2,2,1610612749,2014-11-04 00:00:00,2014,2
13,1,1,1610612737,2014-11-04 00:00:00,2014,2
14,2,2,1610612752,2014-11-04 00:00:00,2014,2
15,2,2,1610612740,2014-11-04 00:00:00,2014,2
16,1,1,1610612759,2014-11-04 00:00:00,2014,2
17,2,2,1610612757,2014-11-04 00:00:00,2014,2
18,1,2,1610612739,2014-11-04 00:00:00,2014,2
19,1,2,1610612738,2014-11-04 00:00:00,2014,2
20,1,2,1610612743,2014-11-04 00:00:00,2014,2
21,1,2,1610612750,2014-11-04 00:00:00,2014,2
22,1,3,1610612766,2014-11-04 00:00:00,2014,2
23,1,3,1610612762,2014-11-04 00:00:00,2014,2
24,1,3,1610612754,2014-11-04 00:00:00,2014,2
25,1,4,1610612760,2014-11-04 00:00:00,2014,2
26,0,4,1610612755,2014-11-04 00:00:00,2014,2
27,0,5,1610612747,2014-11-04 00:00:00,2014,2
28,0,4,1610612753,2014-11-04 00:00:00,2014,2
29,0,3,1610612765,2014-11-04 00:00:00,2014,2
0,5,0,1610612763,2014-11-05 00:00:00,2014,2
1,5,0,1610612745,2014-11-05 00:00:00,2014,2
2,4,0,1610612744,2014-11-05 00:00:00,2014,2
3,4,1,1610612741,2014-11-05 00:00:00,2014,2
4,4,1,1610612758,2014-11-05 00:00:00,2014,2
5,4,1,1610612761,2014-11-05 00:00:00,2014,2
6,4,1,1610612764,2014-11-05 00:00:00,2014,2
7,3,1,1610612742,2014-11-05 00:00:00,2014,2
8,2,1,1610612759,2014-11-05 00:00:00,2014,2
9,3,2,1610612746,2014-11-05 00:00:00,2014,2
10,3,2,1610612748,2014-11-05 00:00:00,2014,2
11,3,2,1610612756,2014-11-05 00:00:00,2014,2
12,2,2,1610612751,2014-11-05 00:00:00,2014,2
13,2,2,1610612740,2014-11-05 00:00:00,2014,2
14,2,2,1610612750,2014-11-05 00:00:00,2014,2
15,2,2,1610612757,2014-11-05 00:00:00,2014,2
16,2,3,1610612749,2014-11-05 00:00:00,2014,2
17,2,3,1610612766,2014-11-05 00:00:00,2014,2
18,2,3,1610612762,2014-11-05 00:00:00,2014,2
19,2,3,1610612752,2014-11-05 00:00:00,2014,2
20,1,2,1610612737,2014-11-05 00:00:00,2014,2
21,1,3,1610612739,2014-11-05 00:00:00,2014,2
22,1,3,1610612738,2014-11-05 00:00:00,2014,2
23,1,3,1610612743,2014-11-05 00:00:00,2014,2
24,1,3,1610612765,2014-11-05 00:00:00,2014,2
25,1,4,1610612753,2014-11-05 00:00:00,2014,2
26,1,4,1610612754,2014-11-05 00:00:00,2014,2
27,1,4,1610612760,2014-11-05 00:00:00,2014,2
28,0,5,1610612755,2014-11-05 00:00:00,2014,2
29,0,5,1610612747,2014-11-05 00:00:00,2014,2
0,5,0,1610612763,2014-11-06 00:00:00,2014,2
1,6,0,1610612745,2014-11-06 00:00:00,2014,2
2,4,0,1610612744,2014-11-06 00:00:00,2014,2
3,4,1,1610612741,2014-11-06 00:00:00,2014,2
4,4,1,1610612758,2014-11-06 00:00:00,2014,2
5,4,1,1610612761,2014-11-06 00:00:00,2014,2
6,4,1,1610612764,2014-11-06 00:00:00,2014,2
7,3,2,1610612746,2014-11-06 00:00:00,2014,2
8,3,2,1610612748,2014-11-06 00:00:00,2014,2
9,3,2,1610612742,2014-11-06 00:00:00,2014,2
10,3,2,1610612756,2014-11-06 00:00:00,2014,2
11,3,2,1610612757,2014-11-06 00:00:00,2014,2
12,2,2,1610612751,2014-11-06 00:00:00,2014,2
13,2,2,1610612740,2014-11-06 00:00:00,2014,2
14,2,2,1610612759,2014-11-06 00:00:00,2014,2
15,2,2,1610612750,2014-11-06 00:00:00,2014,2
16,2,3,1610612749,2014-11-06 00:00:00,2014,2
17,2,3,1610612766,2014-11-06 00:00:00,2014,2
18,2,3,1610612762,2014-11-06 00:00:00,2014,2
19,2,3,1610612752,2014-11-06 00:00:00,2014,2
20,1,2,1610612737,2014-11-06 00:00:00,2014,2
21,1,3,1610612739,2014-11-06 00:00:00,2014,2
22,1,3,1610612738,2014-11-06 00:00:00,2014,2
23,1,3,1610612743,2014-11-06 00:00:00,2014,2
24,1,3,1610612765,2014-11-06 00:00:00,2014,2
25,1,4,1610612753,2014-11-06 00:00:00,2014,2
26,1,4,1610612754,2014-11-06 00:00:00,2014,2
27,1,4,1610612760,2014-11-06 00:00:00,2014,2
28,0,5,1610612755,2014-11-06 00:00:00,2014,2
29,0,5,1610612747,2014-11-06 00:00:00,2014,2
0,6,0,1610612763,2014-11-07 00:00:00,2014,2
1,6,0,1610612745,2014-11-07 00:00:00,2014,2
2,4,0,1610612744,2014-11-07 00:00:00,2014,2
3,5,1,1610612741,2014-11-07 00:00:00,2014,2
4,5,1,1610612758,2014-11-07 00:00:00,2014,2
5,5,1,1610612761,2014-11-07 00:00:00,2014,2
6,4,2,1610612742,2014-11-07 00:00:00,2014,2
7,4,2,1610612764,2014-11-07 00:00:00,2014,2
8,3,2,1610612746,2014-11-07 00:00:00,2014,2
9,3,2,1610612748,2014-11-07 00:00:00,2014,2
10,3,2,1610612751,2014-11-07 00:00:00,2014,2
11,3,2,1610612757,2014-11-07 00:00:00,2014,2
12,3,3,1610612766,2014-11-07 00:00:00,2014,2
13,2,2,1610612740,2014-11-07 00:00:00,2014,2
14,2,2,1610612759,2014-11-07 00:00:00,2014,2
15,3,3,1610612756,2014-11-07 00:00:00,2014,2
16,2,3,1610612739,2014-11-07 00:00:00,2014,2
17,2,3,1610612738,2014-11-07 00:00:00,2014,2
18,2,3,1610612765,2014-11-07 00:00:00,2014,2
19,2,3,1610612750,2014-11-07 00:00:00,2014,2
20,2,4,1610612749,2014-11-07 00:00:00,2014,2
21,2,4,1610612762,2014-11-07 00:00:00,2014,2
22,2,4,1610612752,2014-11-07 00:00:00,2014,2
23,2,4,1610612753,2014-11-07 00:00:00,2014,2
24,1,3,1610612737,2014-11-07 00:00:00,2014,2
25,1,4,1610612743,2014-11-07 00:00:00,2014,2
26,1,5,1610612754,2014-11-07 00:00:00,2014,2
27,1,5,1610612760,2014-11-07 00:00:00,2014,2
28,0,6,1610612755,2014-11-07 00:00:00,2014,2
29,0,5,1610612747,2014-11-07 00:00:00,2014,2
0,5,0,1610612744,2014-11-08 00:00:00,2014,2
1,6,1,1610612763,2014-11-08 00:00:00,2014,2
2,6,1,1610612745,2014-11-08 00:00:00,2014,2
3,5,1,1610612758,2014-11-08 00:00:00,2014,2
4,5,1,1610612761,2014-11-08 00:00:00,2014,2
5,5,2,1610612741,2014-11-08 00:00:00,2014,2
6,5,2,1610612764,2014-11-08 00:00:00,2014,2
7,4,2,1610612746,2014-11-08 00:00:00,2014,2
8,4,2,1610612748,2014-11-08 00:00:00,2014,2
9,4,2,1610612742,2014-11-08 00:00:00,2014,2
10,3,2,1610612751,2014-11-08 00:00:00,2014,2
11,3,2,1610612740,2014-11-08 00:00:00,2014,2
12,3,3,1610612738,2014-11-08 00:00:00,2014,2
13,3,3,1610612766,2014-11-08 00:00:00,2014,2
14,3,3,1610612756,2014-11-08 00:00:00,2014,2
15,3,3,1610612757,2014-11-08 00:00:00,2014,2
16,3,4,1610612749,2014-11-08 00:00:00,2014,2
17,2,3,1610612739,2014-11-08 00:00:00,2014,2
18,2,3,1610612737,2014-11-08 00:00:00,2014,2
19,2,3,1610612765,2014-11-08 00:00:00,2014,2
20,2,3,1610612759,2014-11-08 00:00:00,2014,2
21,2,4,1610612762,2014-11-08 00:00:00,2014,2
22,2,4,1610612753,2014-11-08 00:00:00,2014,2
23,2,4,1610612750,2014-11-08 00:00:00,2014,2
24,2,5,1610612752,2014-11-08 00:00:00,2014,2
25,1,4,1610612743,2014-11-08 00:00:00,2014,2
26,1,5,1610612760,2014-11-08 00:00:00,2014,2
27,1,6,1610612754,2014-11-08 00:00:00,2014,2
28,0,6,1610612755,2014-11-08 00:00:00,2014,2
29,0,5,1610612747,2014-11-08 00:00:00,2014,2
0,6,1,1610612763,2014-11-09 00:00:00,2014,2
1,6,1,1610612761,2014-11-09 00:00:00,2014,2
2,6,1,1610612745,2014-11-09 00:00:00,2014,2
3,5,1,1610612744,2014-11-09 00:00:00,2014,2
4,5,2,1610612741,2014-11-09 00:00:00,2014,2
5,5,2,1610612748,2014-11-09 00:00:00,2014,2
6,5,2,1610612758,2014-11-09 00:00:00,2014,2
7,5,2,1610612764,2014-11-09 00:00:00,2014,2
8,4,2,1610612746,2014-11-09 00:00:00,2014,2
9,4,2,1610612751,2014-11-09 00:00:00,2014,2
10,3,2,1610612740,2014-11-09 00:00:00,2014,2
11,4,3,1610612742,2014-11-09 00:00:00,2014,2
12,4,3,1610612756,2014-11-09 00:00:00,2014,2
13,4,3,1610612757,2014-11-09 00:00:00,2014,2
14,3,3,1610612738,2014-11-09 00:00:00,2014,2
15,3,4,1610612749,2014-11-09 00:00:00,2014,2
16,3,4,1610612766,2014-11-09 00:00:00,2014,2
17,3,4,1610612762,2014-11-09 00:00:00,2014,2
18,2,3,1610612739,2014-11-09 00:00:00,2014,2
19,2,3,1610612737,2014-11-09 00:00:00,2014,2
20,2,3,1610612759,2014-11-09 00:00:00,2014,2
21,2,4,1610612765,2014-11-09 00:00:00,2014,2
22,2,4,1610612750,2014-11-09 00:00:00,2014,2
23,2,5,1610612752,2014-11-09 00:00:00,2014,2
24,2,5,1610612753,2014-11-09 00:00:00,2014,2
25,2,5,1610612760,2014-11-09 00:00:00,2014,2
26,1,5,1610612747,2014-11-09 00:00:00,2014,2
27,1,5,1610612743,2014-11-09 00:00:00,2014,2
28,1,6,1610612754,2014-11-09 00:00:00,2014,2
29,0,7,1610612755,2014-11-09 00:00:00,2014,2
0,6,1,1610612763,2014-11-10 00:00:00,2014,2
1,6,1,1610612761,2014-11-10 00:00:00,2014,2
2,6,1,1610612745,2014-11-10 00:00:00,2014,2
3,5,1,1610612744,2014-11-10 00:00:00,2014,2
4,6,2,1610612741,2014-11-10 00:00:00,2014,2
5,5,2,1610612748,2014-11-10 00:00:00,2014,2
6,5,2,1610612758,2014-11-10 00:00:00,2014,2
7,5,2,1610612764,2014-11-10 00:00:00,2014,2
8,4,2,1610612751,2014-11-10 00:00:00,2014,2
9,4,3,1610612746,2014-11-10 00:00:00,2014,2
10,4,3,1610612742,2014-11-10 00:00:00,2014,2
11,4,3,1610612756,2014-11-10 00:00:00,2014,2
12,4,3,1610612757,2014-11-10 00:00:00,2014,2
13,3,3,1610612739,2014-11-10 00:00:00,2014,2
14,3,3,1610612738,2014-11-10 00:00:00,2014,2
15,3,3,1610612737,2014-11-10 00:00:00,2014,2
16,3,3,1610612740,2014-11-10 00:00:00,2014,2
17,3,3,1610612759,2014-11-10 00:00:00,2014,2
18,3,4,1610612749,2014-11-10 00:00:00,2014,2
19,3,4,1610612766,2014-11-10 00:00:00,2014,2
20,3,5,1610612762,2014-11-10 00:00:00,2014,2
21,2,4,1610612750,2014-11-10 00:00:00,2014,2
22,2,5,1610612753,2014-11-10 00:00:00,2014,2
23,2,5,1610612765,2014-11-10 00:00:00,2014,2
24,2,5,1610612760,2014-11-10 00:00:00,2014,2
25,2,6,1610612752,2014-11-10 00:00:00,2014,2
26,2,6,1610612754,2014-11-10 00:00:00,2014,2
27,1,5,1610612747,2014-11-10 00:00:00,2014,2
28,1,5,1610612743,2014-11-10 00:00:00,2014,2
29,0,7,1610612755,2014-11-10 00:00:00,2014,2
0,7,1,1610612763,2014-11-11 00:00:00,2014,2
1,7,1,1610612761,2014-11-11 00:00:00,2014,2
2,6,1,1610612745,2014-11-11 00:00:00,2014,2
3,6,2,1610612741,2014-11-11 00:00:00,2014,2
4,5,2,1610612748,2014-11-11 00:00:00,2014,2
5,5,2,1610612744,2014-11-11 00:00:00,2014,2
6,5,2,1610612764,2014-11-11 00:00:00,2014,2
7,4,2,1610612751,2014-11-11 00:00:00,2014,2
8,5,3,1610612758,2014-11-11 00:00:00,2014,2
9,5,3,1610612742,2014-11-11 00:00:00,2014,2
10,5,3,1610612757,2014-11-11 00:00:00,2014,2
11,4,3,1610612746,2014-11-11 00:00:00,2014,2
12,4,3,1610612759,2014-11-11 00:00:00,2014,2
13,4,3,1610612756,2014-11-11 00:00:00,2014,2
14,4,4,1610612749,2014-11-11 00:00:00,2014,2
15,3,3,1610612739,2014-11-11 00:00:00,2014,2
16,3,3,1610612738,2014-11-11 00:00:00,2014,2
17,3,3,1610612737,2014-11-11 00:00:00,2014,2
18,3,3,1610612740,2014-11-11 00:00:00,2014,2
19,3,5,1610612766,2014-11-11 00:00:00,2014,2
20,3,5,1610612762,2014-11-11 00:00:00,2014,2
21,2,4,1610612750,2014-11-11 00:00:00,2014,2
22,2,5,1610612765,2014-11-11 00:00:00,2014,2
23,2,6,1610612752,2014-11-11 00:00:00,2014,2
24,2,6,1610612753,2014-11-11 00:00:00,2014,2
25,2,6,1610612754,2014-11-11 00:00:00,2014,2
26,2,6,1610612760,2014-11-11 00:00:00,2014,2
27,1,5,1610612743,2014-11-11 00:00:00,2014,2
28,1,6,1610612747,2014-11-11 00:00:00,2014,2
29,0,7,1610612755,2014-11-11 00:00:00,2014,2
0,7,1,1610612763,2014-11-12 00:00:00,2014,2
1,7,1,1610612761,2014-11-12 00:00:00,2014,2
2,7,1,1610612745,2014-11-12 00:00:00,2014,2
3,6,2,1610612741,2014-11-12 00:00:00,2014,2
4,6,2,1610612764,2014-11-12 00:00:00,2014,2
5,5,2,1610612744,2014-11-12 00:00:00,2014,2
6,6,3,1610612757,2014-11-12 00:00:00,2014,2
7,5,3,1610612748,2014-11-12 00:00:00,2014,2
8,5,3,1610612758,2014-11-12 00:00:00,2014,2
9,5,3,1610612742,2014-11-12 00:00:00,2014,2
10,5,3,1610612756,2014-11-12 00:00:00,2014,2
11,4,3,1610612746,2014-11-12 00:00:00,2014,2
12,4,3,1610612737,2014-11-12 00:00:00,2014,2
13,4,3,1610612751,2014-11-12 00:00:00,2014,2
14,4,3,1610612740,2014-11-12 00:00:00,2014,2
15,4,3,1610612759,2014-11-12 00:00:00,2014,2
16,4,4,1610612749,2014-11-12 00:00:00,2014,2
17,3,3,1610612739,2014-11-12 00:00:00,2014,2
18,3,4,1610612738,2014-11-12 00:00:00,2014,2
19,3,5,1610612766,2014-11-12 00:00:00,2014,2
20,3,6,1610612762,2014-11-12 00:00:00,2014,2
21,3,6,1610612753,2014-11-12 00:00:00,2014,2
22,3,6,1610612754,2014-11-12 00:00:00,2014,2
23,3,6,1610612760,2014-11-12 00:00:00,2014,2
24,2,5,1610612750,2014-11-12 00:00:00,2014,2
25,2,6,1610612765,2014-11-12 00:00:00,2014,2
26,2,7,1610612752,2014-11-12 00:00:00,2014,2
27,1,6,1610612743,2014-11-12 00:00:00,2014,2
28,1,7,1610612747,2014-11-12 00:00:00,2014,2
29,0,7,1610612755,2014-11-12 00:00:00,2014,2
